sea_key,Hs_m,Tp_s,direction_deg,wave_type,case,heave_option,pitch_option,roll_option,response,status,mean,std,rms,max_abs,ptp,amplitude,minimum,maximum
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_04,low,linhigh,low,pitch,ok,-0.010975144469983777,0.30914900542580176,0.3093437591933922,0.45155885379005817,0.8903416519746223,0.44517082598731117,-0.45155885379005817,0.43878279818456417
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_04,low,linhigh,low,roll,ok,-0.0019421430626290186,7.625640902198364e-05,0.0019436395539386801,0.0021713054227723173,0.0004724121767156807,0.00023620608835784034,-0.0021713054227723173,-0.0016988932460566366
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_05,low,linhigh,linhigh,heave,ok,-0.3656238935115781,0.003308096143382878,0.36563885872081436,0.3787837028503418,0.028144747018814087,0.014072373509407043,-0.3787837028503418,-0.3506389558315277
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_05,low,linhigh,linhigh,pitch,ok,-0.010975127174339041,0.3091490028886619,0.30934375604422143,0.451558426903235,0.8903409049226818,0.4451704524613409,-0.451558426903235,0.43878247801944686
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_05,low,linhigh,linhigh,roll,ok,-0.0019433649503304304,4.773440936933908e-05,0.0019439511063837577,0.0020899795225910525,0.0003108953366812372,0.0001554476683406186,-0.0020899795225910525,-0.0017790841859098153
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_06,low,linhigh,quadhigh,heave,ok,-0.3656238918000839,0.003308096979910935,0.3656388570169587,0.3787836730480194,0.028144747018814087,0.014072373509407043,-0.3787836730480194,-0.3506389260292053
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_06,low,linhigh,quadhigh,pitch,ok,-0.010975136096959808,0.3091490048780576,0.3093437583489282,0.45155869370749946,0.8903413584899313,0.4451706792449657,-0.45155869370749946,0.43878266478243194
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_06,low,linhigh,quadhigh,roll,ok,-0.0019426020970916378,6.51738726705447e-05,0.0019436950741573908,0.00214068650681379,0.0004117264003411303,0.00020586320017056516,-0.00214068650681379,-0.0017289601064726596
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_07,low,quadhigh,low,heave,ok,-0.36562327454599103,0.003305704478736194,0.3656382181499,0.37877777218818665,0.028147637844085693,0.014073818922042847,-0.37877777218818665,-0.35063013434410095
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_07,low,quadhigh,low,pitch,ok,-0.011118611584906495,0.3096527113300311,0.3098522634379416,0.4538384294255499,0.8941704265716641,0.44708521328583206,-0.4538384294255499,0.44033199714611415
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_07,low,quadhigh,low,roll,ok,-0.0019421917657010792,7.768566212912057e-05,0.0019437448178342535,0.002173667057394395,0.0004806352717428898,0.0002403176358714449,-0.002173667057394395,-0.0016930317856515052
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_08,low,quadhigh,linhigh,heave,ok,-0.3656232762946916,0.003305702713629398,0.3656382198825709,0.37877774238586426,0.028147637844085693,0.014073818922042847,-0.37877774238586426,-0.35063010454177856
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_08,low,quadhigh,linhigh,pitch,ok,-0.011118586290962885,0.3096527115764709,0.30985226277658623,0.45383810926043255,0.8941698662827087,0.44708493314135433,-0.45383810926043255,0.4403317570222761
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_08,low,quadhigh,linhigh,roll,ok,-0.0019434317323267542,4.866491261423405e-05,0.0019440409388524513,0.002091495512759311,0.0003177476205793999,0.00015887381028969994,-0.002091495512759311,-0.0017737478921799113
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_09,low,quadhigh,quadhigh,heave,ok,-0.36562327488084856,0.0033057082773096822,0.3656382185190865,0.37877777218818665,0.02814766764640808,0.01407383382320404,-0.37877777218818665,-0.35063010454177856
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_09,low,quadhigh,quadhigh,pitch,ok,-0.011118608074981478,0.30965270994534533,0.3098522619281989,0.4538383227038441,0.8941702398086789,0.44708511990433947,-0.4538383227038441,0.4403319171048348
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_09,low,quadhigh,quadhigh,roll,ok,-0.0019426541914257676,6.649853128459959e-05,0.0019437920058810593,0.0021427792527630983,0.00041983141363723564,0.00020991570681861782,-0.0021427792527630983,-0.0017229478391258626
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_10,linhigh,low,low,heave,ok,-0.36558330635750635,0.002333286794186746,0.36559075222788423,0.3728495240211487,0.01461118459701538,0.00730559229850769,-0.3728495240211487,-0.3582383394241333
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_10,linhigh,low,low,pitch,ok,-0.011087283422345296,0.30975230033707823,0.3099506661031703,0.453720235136397,0.8913292546399239,0.4456646273199619,-0.453720235136397,0.43760901950352693
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_10,linhigh,low,low,roll,ok,-0.0019416334380672592,0.0001442867816623791,0.0019469871810526573,0.002435857484040455,0.0009598338650539464,0.0004799169325269732,-0.002435857484040455,-0.0014760236189865085
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_11,linhigh,low,linhigh,heave,ok,-0.3655833062086808,0.0023333474622607934,0.3655907524662648,0.3728500306606293,0.014612913131713867,0.007306456565856934,-0.3728500306606293,-0.3582371175289154
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_11,linhigh,low,linhigh,pitch,ok,-0.011087313021463832,0.3097524998346804,0.3099508665318902,0.4537405656213483,0.8913730105392943,0.44568650526964715,-0.4537405656213483,0.43763244491794595
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_11,linhigh,low,linhigh,roll,ok,-0.0019429707191074765,0.00010149358410279265,0.001945619737493186,0.0023102779277829246,0.0007357096326183915,0.00036785481630919573,-0.0023102779277829246,-0.0015745682951645332
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_12,linhigh,low,quadhigh,heave,ok,-0.365583305948236,0.002333307032336779,0.3655907519477875,0.372849702835083,0.014611780643463135,0.007305890321731567,-0.372849702835083,-0.3582379221916199
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_12,linhigh,low,quadhigh,pitch,ok,-0.01108729311107069,0.3097523688733582,0.3099507349421643,0.45372717204727275,0.8913441689983068,0.4456720844991534,-0.45372717204727275,0.43761699695103407
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_12,linhigh,low,quadhigh,roll,ok,-0.0019421367833814948,0.00012798174624190529,0.0019463490469940241,0.002390292109810903,0.00087791661823342,0.00043895830911671,-0.002390292109810903,-0.001512375491577483
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_13,linhigh,linhigh,low,heave,ok,-0.3655837069959676,0.002337890278133872,0.36559118226766096,0.3728618025779724,0.014637082815170288,0.007318541407585144,-0.3728618025779724,-0.3582247197628021
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_13,linhigh,linhigh,low,pitch,ok,-0.01093210760977153,0.3091782056643906,0.30937141728777057,0.45171130574676693,0.8878283824838956,0.4439141912419478,-0.45171130574676693,0.4361170767371287
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_13,linhigh,linhigh,low,roll,ok,-0.0019418085805410713,0.0001481268035077893,0.0019474501568410847,0.0024540466563287493,0.00101372332389362,0.00050686166194681,-0.0024540466563287493,-0.0014403233324351292
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_14,linhigh,linhigh,linhigh,heave,ok,-0.36558371205603735,0.0023379186329730794,0.3655911875089524,0.372862309217453,0.01463770866394043,0.007318854331970215,-0.372862309217453,-0.3582246005535126
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_14,linhigh,linhigh,linhigh,pitch,ok,-0.010932185073774966,0.30917824735995453,0.30937146169461155,0.45171770904911385,0.8878427632337498,0.4439213816168749,-0.45171770904911385,0.4361250541846359
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_14,linhigh,linhigh,linhigh,roll,ok,-0.001943145950968836,0.00010276556354398345,0.001945861492454459,0.002316200982453795,0.0007602462451107026,0.0003801231225553513,-0.002316200982453795,-0.0015559547373430924
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,heave,ok,-0.36558370907952575,0.0023378998282153787,0.36559118441224764,0.37286198139190674,0.01463732123374939,0.007318660616874695,-0.37286198139190674,-0.35822466015815735
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,pitch,ok,-0.010932133274276619,0.30917821964747166,0.3093714321690139,0.45171349354173546,0.8878332916823616,0.4439166458411808,-0.45171349354173546,0.4361197981406261
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,roll,ok,-0.0019423117567085647,0.00013094160661921426,0.0019467204895907194,0.0024042136645129287,0.000922360163907277,0.0004611800819536385,-0.0024042136645129287,-0.0014818535006056518
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_16,linhigh,quadhigh,low,heave,ok,-0.36558337998896206,0.002333832808096281,0.3655908293430375,0.37285012006759644,0.014612823724746704,0.007306411862373352,-0.37285012006759644,-0.35823729634284973
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_16,linhigh,quadhigh,low,pitch,ok,-0.011090500995171471,0.30967451302855115,0.3098730437320972,0.45335439312897813,0.8906152063869666,0.4453076031934833,-0.45335439312897813,0.4372608132579885
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_16,linhigh,quadhigh,low,roll,ok,-0.001941750693451471,0.00014592847760773215,0.0019472264573223573,0.002442801690345355,0.0009775900015145825,0.0004887950007572912,-0.002442801690345355,-0.0014652116888307727
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,heave,ok,-0.36558337902159577,0.002333893251104092,0.36559082876154775,0.3728506565093994,0.014614582061767578,0.007307291030883789,-0.3728506565093994,-0.35823607444763184
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,pitch,ok,-0.011090528429211712,0.30967470983802076,0.3098732413973519,0.45337461689222375,0.8906586954820725,0.4453293477410363,-0.45337461689222375,0.43728407858984886
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,roll,ok,-0.0019431020622033984,0.00010300144074906611,0.0019458301367117027,0.0023161705500923807,0.0007527817704901176,0.0003763908852450588,-0.0023161705500923807,-0.0015633887796022631
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,heave,ok,-0.36558337902159577,0.002333853257043413,0.36559082850623204,0.37285029888153076,0.014613419771194458,0.007306709885597229,-0.37285029888153076,-0.3582368791103363
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,pitch,ok,-0.011090510146790907,0.3096745799805278,0.30987311096871956,0.45336127667900106,0.8906300140236438,0.4453150070118219,-0.45336127667900106,0.4372687373446428
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,roll,ok,-0.0019422587223088862,0.0001295693789758254,0.0019465757545888442,0.002396893639388646,0.0008960192875765987,0.00044800964378829934,-0.002396893639388646,-0.0015008743518120473
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_19,quadhigh,low,low,heave,ok,-0.3656034384401848,0.002838938918816851,0.3656144605639536,0.3761028051376343,0.02229449152946472,0.01114724576473236,-0.3761028051376343,-0.35380831360816956
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_19,quadhigh,low,low,pitch,ok,-0.011134659007872897,0.30973436250400466,0.30993443814294624,0.4545115232239135,0.8941004971739508,0.4470502485869754,-0.4545115232239135,0.43958897395003727
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_19,quadhigh,low,low,roll,ok,-0.0019447750331694153,0.00010230094115159139,0.0019474638410506113,0.0022378422375104188,0.0006216022428507037,0.00031080112142535185,-0.0022378422375104188,-0.001616239994659715
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_20,quadhigh,low,linhigh,heave,ok,-0.3656034314453825,0.0028389416347122643,0.36561445359045064,0.37610283493995667,0.02229452133178711,0.011147260665893555,-0.37610283493995667,-0.35380831360816956
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_20,quadhigh,low,linhigh,pitch,ok,-0.011134696867597873,0.30973435294354446,0.309934429948803,0.45451130978050197,0.8940998568437161,0.44704992842185803,-0.45451130978050197,0.4395885470632141
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_20,quadhigh,low,linhigh,roll,ok,-0.0019456445817010747,6.38381516212822e-05,0.0019466915903412056,0.0021565161288883226,0.00045561872423580986,0.00022780936211790493,-0.0021565161288883226,-0.0017008974046525127
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_21,quadhigh,low,quadhigh,heave,ok,-0.36560343550087954,0.0028389400750065603,0.3656144576337146,0.3761028051376343,0.02229449152946472,0.01114724576473236,-0.3761028051376343,-0.35380831360816956
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_21,quadhigh,low,quadhigh,pitch,ok,-0.011134672148232739,0.30973435988807263,0.30993443600078185,0.4545114698630606,0.8941002837305392,0.4470501418652696,-0.4545114698630606,0.43958881386747856
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_21,quadhigh,low,quadhigh,roll,ok,-0.0019451170186068484,8.74932458297716e-05,0.001947083789707013,0.0022073365049234527,0.000560419335092777,0.0002802096675463885,-0.0022073365049234527,-0.0016469171698306757
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_22,quadhigh,linhigh,low,heave,ok,-0.36560410562525975,0.0028423216973813654,0.36561515401126016,0.3761078119277954,0.02230161428451538,0.01115080714225769,-0.3761078119277954,-0.35380619764328003
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_22,quadhigh,linhigh,low,pitch,ok,-0.010997690288034205,0.30915207403611084,0.3093476265829439,0.4518981754535903,0.8894718433920771,0.44473592169603854,-0.4518981754535903,0.4375736679384868
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_22,quadhigh,linhigh,low,roll,ok,-0.001944742396305498,9.562297437369759e-05,0.0019470918676878406,0.0022230719117421,0.0005925614324282533,0.00029628071621412664,-0.0022230719117421,-0.0016305104793138466
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_23,quadhigh,linhigh,linhigh,heave,ok,-0.36560409565394586,0.002842318009673229,0.36561514401157913,0.376107782125473,0.022301584482192993,0.011150792241096497,-0.376107782125473,-0.35380619764328003
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_23,quadhigh,linhigh,linhigh,pitch,ok,-0.010997749294745125,0.3091520627165858,0.30934761736834154,0.45189822881444314,0.8894715765878126,0.4447357882939063,-0.45189822881444314,0.4375733477733695
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_23,quadhigh,linhigh,linhigh,roll,ok,-0.0019455967597534283,5.906201348713091e-05,0.001946493018996008,0.0021470081003546883,0.00043564342246149774,0.00021782171123074887,-0.0021470081003546883,-0.0017113646778931905
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_24,quadhigh,linhigh,quadhigh,heave,ok,-0.3656041024627162,0.002842321776439119,0.36561515084942675,0.3761078119277954,0.02230161428451538,0.01115080714225769,-0.3761078119277954,-0.35380619764328003
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_24,quadhigh,linhigh,quadhigh,pitch,ok,-0.010997710556497987,0.3091520698407621,0.3093476231108168,0.45189822881444314,0.8894717900312241,0.44473589501561206,-0.45189822881444314,0.43757356121678104
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_24,quadhigh,linhigh,quadhigh,roll,ok,-0.0019450792001276516,8.1488992162278e-05,0.0019467854403125294,0.002194948657860372,0.0005347799663808629,0.00026738998319043145,-0.002194948657860372,-0.0016601686914795091
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_25,quadhigh,quadhigh,low,heave,ok,-0.36560342690620234,0.002839365740865138,0.3656144523447743,0.3761034309864044,0.02229517698287964,0.01114758849143982,-0.3761034309864044,-0.3538082540035248
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_25,quadhigh,quadhigh,low,pitch,ok,-0.011144405032898973,0.3096547166962052,0.3098551941403345,0.45401259924938525,0.8931230330706985,0.44656151653534926,-0.45401259924938525,0.4391104338213132
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_25,quadhigh,quadhigh,low,roll,ok,-0.0019447980993203171,0.00010090151022093857,0.001947413865074598,0.0022344773771658293,0.0006141263039843808,0.0003070631519921904,-0.0022344773771658293,-0.0016203510731814484
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_26,quadhigh,quadhigh,linhigh,heave,ok,-0.36560344156552194,0.00283938515338279,0.36561446715441015,0.37610355019569397,0.022295355796813965,0.011147677898406982,-0.37610355019569397,-0.35380819439888
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_26,quadhigh,quadhigh,linhigh,pitch,ok,-0.011144477991874098,0.30965471151002955,0.3098551915816015,0.45401254588853235,0.8931225528230224,0.4465612764115112,-0.45401254588853235,0.4391100069344901
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_26,quadhigh,quadhigh,linhigh,roll,ok,-0.0019456818241705579,6.275677480038666e-05,0.0019466936517313184,0.0021539869078376346,0.00044902250989927264,0.00022451125494963632,-0.0021539869078376346,-0.001704964397938362
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_27,quadhigh,quadhigh,quadhigh,heave,ok,-0.3656034315570017,0.002839372825872668,0.3656144570504557,0.3761034607887268,0.022295236587524414,0.011147618293762207,-0.3761034607887268,-0.3538082242012024
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_27,quadhigh,quadhigh,quadhigh,pitch,ok,-0.011144430077025856,0.30965471506374925,0.30985519340968526,0.45401259924938525,0.8931228729881397,0.4465614364940699,-0.45401259924938525,0.43911027373875455
Hs1_Tp2_Dirmodel,1.0,2.0,,Dean stream,case_27,quadhigh,quadhigh,quadhigh,roll,ok,-0.0019451448640640091,8.620245599870466e-05,0.0019470540325360265,0.0022043387088833185,0.0005532863856148591,0.00027664319280742956,-0.0022043387088833185,-0.0016510523232684594
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_01,low,low,low,heave,ok,-0.3726128285818183,0.07039129171721295,0.3792034466791689,0.4761798083782196,0.20777475833892822,0.10388737916946411,-0.4761798083782196,-0.2684050500392914
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_01,low,low,low,pitch,ok,-0.00803258762348347,1.3342749942604653,1.3342991728891587,2.0702597926216604,4.055279678175208,2.027639839087604,-2.0702597926216604,1.9850198855535477
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_01,low,low,low,roll,ok,-0.001924263243468191,0.00011240220834252483,0.0019275433293710932,0.002279857239055253,0.0005958593832658982,0.0002979296916329491,-0.002279857239055253,-0.001683997855789355
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_02,low,low,linhigh,heave,ok,-0.3726128255308939,0.07039129231348157,0.37920344379195503,0.4761798083782196,0.20777475833892822,0.10388737916946411,-0.4761798083782196,-0.2684050500392914
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_02,low,low,linhigh,pitch,ok,-0.008032586241164246,1.3342749918649397,1.3342991704853548,2.0702597926216604,4.055279678175208,2.027639839087604,-2.0702597926216604,1.9850198855535477
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_02,low,low,linhigh,roll,ok,-0.0019255200965335964,8.260545301010889e-05,0.0019272911827281723,0.002190480311753269,0.00043632002140088564,0.00021816001070044282,-0.002190480311753269,-0.0017541602903523832
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_03,low,low,quadhigh,heave,ok,-0.372612827986516,0.07039129186873253,0.3792034461223395,0.4761798083782196,0.20777475833892822,0.10388737916946411,-0.4761798083782196,-0.2684050500392914
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_03,low,low,quadhigh,pitch,ok,-0.008032587500656909,1.3342749934151141,1.3342991720430835,2.0702597926216604,4.055279678175208,2.027639839087604,-2.0702597926216604,1.9850198855535477
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_03,low,low,quadhigh,roll,ok,-0.001924729065659464,0.00010075018532663563,0.001927364152421048,0.002246829789287537,0.0005362564570115323,0.00026812822850576614,-0.002246829789287537,-0.0017105733322760046
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_04,low,linhigh,low,heave,ok,-0.3726510968101159,0.07024394039756017,0.37921372748933857,0.4766833782196045,0.20804989337921143,0.10402494668960571,-0.4766833782196045,-0.26863348484039307
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_04,low,linhigh,low,pitch,ok,-0.007390925610618526,1.328081931682258,1.3281024971899795,2.0164729066814564,3.9662917048000508,1.9831458524000254,-2.0164729066814564,1.9498187981185944
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_04,low,linhigh,low,roll,ok,-0.0019234469557326186,0.0002713225216250498,0.0019424891511300787,0.0028095518744674637,0.001935743729245382,0.000967871864622691,-0.0028095518744674637,-0.0008738081452220818
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_05,low,linhigh,linhigh,heave,ok,-0.3726510977774821,0.07024394139958516,0.37921372862557456,0.4766834080219269,0.2080499231815338,0.1040249615907669,-0.4766834080219269,-0.26863348484039307
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_05,low,linhigh,linhigh,pitch,ok,-0.007390891059924282,1.328081937465463,1.32810250278082,2.016471626020987,3.9662904241395815,1.9831452120697908,-2.016471626020987,1.9498187981185944
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_05,low,linhigh,linhigh,roll,ok,-0.0019244900375020068,0.000248904940095961,0.001940519408212309,0.0027608736448587316,0.0018722677638989748,0.0009361338819494874,-0.0027608736448587316,-0.0008886058809597566
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_06,low,linhigh,quadhigh,heave,ok,-0.37265109673570307,0.07024394088477215,0.37921372750646265,0.4766833782196045,0.20804989337921143,0.10402494668960571,-0.4766833782196045,-0.26863348484039307
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_06,low,linhigh,quadhigh,pitch,ok,-0.007390915305678542,1.3280819377758555,1.3281025032261353,2.016472479794633,3.9662912779132276,1.9831456389566138,-2.016472479794633,1.9498187981185944
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_06,low,linhigh,quadhigh,roll,ok,-0.0019238383132825342,0.0002634477708329149,0.0019417926211649427,0.002795332040935412,0.0019187997824850925,0.0009593998912425462,-0.002795332040935412,-0.0008765322584503195
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_07,low,quadhigh,low,heave,ok,-0.3726233086187146,0.07034209253080606,0.3792046150926572,0.47649234533309937,0.20798051357269287,0.10399025678634644,-0.47649234533309937,-0.2685118317604065
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_07,low,quadhigh,low,pitch,ok,-0.008260380597363856,1.332470353831076,1.332495957864911,2.044995563212018,4.014551473597834,2.007275736798917,-2.044995563212018,1.9695559103858156
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_07,low,quadhigh,low,roll,ok,-0.0019246197467705118,0.0001059631043670253,0.001927534526058116,0.002246202799266071,0.0005486925581271295,0.00027434627906356476,-0.002246202799266071,-0.0016975102411389414
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_08,low,quadhigh,linhigh,heave,ok,-0.37262330951166805,0.07034209275508478,0.3792046160117165,0.47649234533309937,0.20798051357269287,0.10399025678634644,-0.47649234533309937,-0.2685118317604065
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_08,low,quadhigh,linhigh,pitch,ok,-0.008260424605182575,1.3324703470306214,1.3324959513373997,2.044995563212018,4.014551687041245,2.0072758435206226,-2.044995563212018,1.9695561238292272
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_08,low,quadhigh,linhigh,roll,ok,-0.0019258932956602807,7.776600257341564e-05,0.0019274627201130155,0.002159793027201975,0.00038814142446550923,0.00019407071223275462,-0.002159793027201975,-0.001771651602736466
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_09,low,quadhigh,quadhigh,heave,ok,-0.3726233087303338,0.070342092378725,0.3792046151741283,0.47649234533309937,0.20798051357269287,0.10399025678634644,-0.47649234533309937,-0.2685118317604065
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_09,low,quadhigh,quadhigh,pitch,ok,-0.008260388150156233,1.3324703532835642,1.3324959573642308,2.044995563212018,4.014551473597834,2.007275736798917,-2.044995563212018,1.9695559103858156
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_09,low,quadhigh,quadhigh,roll,ok,-0.0019250963054861928,9.483417443972549e-05,0.0019274307525922307,0.002214190456348268,0.00048645681572876873,0.00024322840786438437,-0.002214190456348268,-0.0017277336406194995
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_10,linhigh,low,low,heave,ok,-0.37263559041249467,0.06865355356579128,0.3789071042607666,0.4712589383125305,0.19860213994979858,0.09930106997489929,-0.4712589383125305,-0.27265679836273193
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_10,linhigh,low,low,pitch,ok,-0.007248543923352121,1.3339641748152908,1.3339838683730956,2.0673706226027453,4.0498054949988544,2.0249027474994272,-2.0673706226027453,1.9824348723961094
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_10,linhigh,low,low,roll,ok,-0.0019357557313777604,0.0001356334186981906,0.0019405016557142143,0.0025386298613854956,0.0011013686289870507,0.0005506843144935254,-0.0025386298613854956,-0.001437261232398445
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_11,linhigh,low,linhigh,heave,ok,-0.37263552232479186,0.0686535895194193,0.3789070438144049,0.4712589383125305,0.19860216975212097,0.09930108487606049,-0.4712589383125305,-0.27265676856040955
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_11,linhigh,low,linhigh,pitch,ok,-0.007248626579379869,1.3339641561922122,1.333983850199427,2.0673708360461567,4.049805708442266,2.024902854221133,-2.0673708360461567,1.9824348723961094
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_11,linhigh,low,linhigh,roll,ok,-0.0019364631315485735,0.00012442917007376235,0.0019404566674399491,0.002537718141188058,0.0010878316476193352,0.0005439158238096676,-0.002537718141188058,-0.001449886493568723
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_12,linhigh,low,quadhigh,heave,ok,-0.3726355905613203,0.06865355346709191,0.37890710438924574,0.4712589383125305,0.19860216975212097,0.09930108487606049,-0.4712589383125305,-0.27265676856040955
